psi
-3.839903373109755658e-02
-5.826721549436819636e-02
-5.071730390909010011e-02
-2.070830052138433047e-02
1.989633527742318622e-02
5.036230865616932173e-02
5.800226492311072457e-02
3.774891996265639788e-02
-5.062113913133424459e-02
-7.707559056551056831e-02
-6.776454005508079914e-02
-2.707469470415838422e-02
2.703857421748321818e-02
6.796206281314393083e-02
7.743423597310088169e-02
5.047001023035100481e-02
-5.812135575026199097e-02
-8.849878608195647922e-02
-7.761655078211106285e-02
-3.114289445984685240e-02
3.070725207464628653e-02
7.740537599040084316e-02
8.822517090715925603e-02
5.753764099298178114e-02
-5.724108661276693794e-02
-8.731288634665236581e-02
-7.735220605650162951e-02
-3.063628770717180538e-02
3.079037856354752828e-02
7.726520915688903091e-02
8.779229035330575470e-02
5.732253352869484675e-02
-5.047280308423746781e-02
-7.698742831495587746e-02
-6.794149716827541097e-02
-2.689713172858253926e-02
2.700743723807626923e-02
6.769834002916667870e-02
7.686681101184365816e-02
5.023392064543983487e-02
-3.724760533665343737e-02
-5.684984027706265625e-02
-5.069766506958831020e-02
-2.008026560959272691e-02
2.000662881390382480e-02
5.039310742371756746e-02
5.712683926155837782e-02
3.729870417770493607e-02
-1.986780387263640049e-02
-3.031605325090581948e-02
-2.717546765996515373e-02
-1.069084177615607645e-02
1.076096265779630246e-02
2.703618912389209317e-02
3.057725722965643975e-02
1.994825649329028810e-02
-1.485802807763289025e-02
-2.271835186627703049e-02
-1.983566207233635262e-02
-7.955427774703663357e-03
7.966152144143985592e-03
2.000383018242309768e-02
2.269365176156019556e-02
1.490302864501555705e-02
-2.787102110647255229e-02
-4.251839726736604541e-02
-3.734483214052420480e-02
-1.496734891651950450e-02
1.478112972782738566e-02
3.721449301123039982e-02
4.232823018789302200e-02
2.767313315892360945e-02
-3.722165371098484082e-02
-5.676763130648482258e-02
-5.001067951056017979e-02
-1.988997221812996083e-02
1.996406114841000820e-02
5.016766513035564312e-02
5.693987862532014915e-02
3.714925240979798093e-02
-4.261930163569656316e-02
-6.502632680727418735e-02
-5.717343115328073905e-02
-2.276960004134978219e-02
2.269873516525820756e-02
5.710234611566294971e-02
6.474892587339989292e-02
4.228904137443612737e-02
-4.258067114033538964e-02
-6.496722699807278012e-02
-5.768462832470677704e-02
-2.282143074147088835e-02
2.292888251085011680e-02
5.755803841855930414e-02
6.526498789511178678e-02
4.256729967910791862e-02
-3.756313947121250191e-02
-5.727682535390724028e-02
-5.059667532222943132e-02
-2.004538658654963015e-02
2.014378326879784006e-02
5.050024908399269874e-02
5.720170404094972183e-02
3.730801007982698092e-02
-2.765209730173810027e-02
-4.232324177103041762e-02
-3.800149646189494163e-02
-1.496782954274032858e-02
1.484832721749575375e-02
3.735054905986380513e-02
4.225234558147127062e-02
2.765103044901274024e-02
-1.460676145224910905e-02
-2.242137394463455946e-02
-2.024494336869941957e-02
-7.843360915741226513e-03
8.041883338213130783e-03
1.997850667198522445e-02
2.245963395768000095e-02
1.476019427694216443e-02
-7.943560524834369224e-03
-1.219462246334270493e-02
-1.077050682010631186e-02
-4.303353856931452226e-03
4.289742254818447627e-03
1.063690922691141148e-02
1.209569255812756663e-02
8.020986899730908615e-03
-1.495875029019415325e-02
-2.286871790500179247e-02
-2.016047405994011998e-02
-8.057938545362360039e-03
7.994752980919641455e-03
1.998213367906311391e-02
2.269772470541442377e-02
1.488355660516757148e-02
-2.020127489864800494e-02
-3.075329672526011873e-02
-2.697133502781330280e-02
-1.066262648583423019e-02
1.082756620045348395e-02
2.728563064978684408e-02
3.087076304554194420e-02
2.003858723904259134e-02
-2.318111998021077716e-02
-3.531739737498734016e-02
-3.092961286602892088e-02
-1.223992052301171515e-02
1.234778798372266131e-02
3.109263590205089273e-02
3.515202517365306062e-02
2.288250084943500851e-02
-2.297510919081556871e-02
-3.496465036348910677e-02
-3.079162614515358609e-02
-1.210546383207737609e-02
1.237126792693690573e-02
3.099472355160364651e-02
3.514272464478207514e-02
2.283549867281059118e-02
-2.034738026207435352e-02
-3.095065623025224089e-02
-2.710546530491469638e-02
-1.058387991083072077e-02
1.086922281202154332e-02
2.714473566762865345e-02
3.079846007748692632e-02
2.006305883763042849e-02
-1.498122009732415563e-02
-2.282486649602658360e-02
-2.029596252447960977e-02
-8.135981375926739853e-03
8.019387021267206095e-03
2.037163794367186087e-02
2.315221926729258556e-02
1.511211563807764342e-02
-7.903674131282985640e-03
-1.205612862016306429e-02
-1.085190403019378400e-02
-4.426859101908648189e-03
4.177524340169998240e-03
1.083126307772785783e-02
1.238776139549204423e-02
8.097491711455774566e-03
