subspace_trace
1.541681842086938259e-01
1.572971979653790819e-01
1.598518984467597048e-01
1.619485811691706578e-01
1.633192981179395764e-01
1.640346768682290346e-01
1.640268703958056851e-01
1.636932131829377801e-01
1.634432980510669153e-01
1.630443950578868706e-01
1.615959541453066417e-01
1.597488139296120158e-01
1.567031997983093505e-01
1.533689077852468385e-01
1.501533281833744016e-01
1.461611468344621578e-01
1.412268658716826497e-01
1.359559446871526633e-01
1.324376209266047988e-01
1.304812670214078318e-01
1.282597128735573633e-01
1.259047451150588914e-01
1.237299424947325838e-01
1.217868572776769354e-01
1.203179310489893156e-01
1.196122381263819562e-01
1.199808747288445415e-01
1.211014776605330717e-01
1.225011196613804698e-01
1.226729811075062543e-01
1.208598909823823675e-01
1.175088740848989621e-01
1.126801161702173093e-01
1.064556277941063334e-01
1.002797088859915114e-01
9.513199026609930886e-02
8.994470161896142568e-02
8.446520985705767426e-02
7.921303231876493378e-02
7.465498997789649094e-02
7.063071271292663267e-02
6.853832950883252673e-02
6.835719906967634152e-02
6.934801155321128341e-02
7.050858720724280382e-02
7.182075085523183244e-02
7.345805266768003217e-02
7.493714362256262418e-02
7.594816384913628815e-02
7.640252897822040479e-02
7.637721052577413350e-02
7.651519420587891973e-02
7.638817486673744883e-02
7.730912437102803458e-02
7.932688298459013299e-02
8.150669523827380747e-02
8.341537512867797100e-02
8.480375496324488171e-02
8.537479200759598430e-02
8.580487117640026029e-02
8.627553953197734937e-02
8.730337286432092447e-02
8.878716813693501853e-02
9.072843915503818468e-02
9.328988554314371351e-02
9.632031036077202957e-02
9.871429560023509131e-02
9.981172453343314932e-02
1.001188062388211619e-01
9.898279745819149600e-02
9.657536473920483311e-02
9.352474467017453386e-02
8.988744425996152143e-02
8.643762933234484802e-02
8.383986463377346432e-02
8.172641093173096949e-02
8.010203281622317595e-02
7.873185771346462303e-02
7.664103978684996821e-02
7.299918548395981088e-02
6.870852203437771699e-02
6.687148328085099069e-02
6.701473565333197768e-02
6.881481833607870635e-02
7.170444514560327109e-02
7.280849205170915328e-02
7.271904506061468987e-02
7.186269788502330780e-02
7.031932182797041853e-02
6.911513092502385991e-02
6.982501820572743767e-02
7.103192867569353697e-02
7.131414786653546278e-02
7.091498679925582749e-02
6.962307242160074849e-02
6.830316332470437457e-02
6.680316564392771439e-02
6.539300288983349030e-02
6.371881124590278445e-02
6.182324828206642309e-02
5.995737807797114211e-02
5.872943294879969661e-02
5.890883860253948168e-02
6.032856280021275247e-02
6.269490896392054813e-02
6.527066035304532332e-02
6.733908248253321627e-02
6.855430769726443552e-02
6.899066980533774540e-02
6.921289373361284858e-02
6.933983166642759821e-02
6.958957254094332023e-02
7.045717887860872275e-02
7.207257906350759968e-02
7.379671871735800359e-02
7.579683007517225291e-02
7.822960002750674324e-02
8.080483458058994317e-02
8.396408203815776405e-02
8.756542186488905366e-02
9.075177584588098312e-02
9.344533929482841395e-02
9.539697808234785803e-02
9.673239330262212166e-02
9.758197805550419823e-02
9.796626096067713452e-02
9.764177251164939120e-02
9.684461313512224279e-02
9.500833827094630479e-02
9.262947278106181681e-02
9.047583167642654634e-02
8.858366053529487250e-02
8.664649959304693283e-02
8.469342806510701815e-02
8.306337985126814594e-02
8.152637000142627655e-02
8.004535624960612550e-02
7.922145077379300071e-02
7.918260248605286933e-02
7.975490220528141938e-02
8.128431977412567400e-02
8.347832051539127995e-02
8.560974374643741391e-02
8.770855374555321105e-02
8.870971610196499990e-02
8.910627173687241109e-02
8.840289877803354790e-02
8.746403793253768044e-02
8.701860049667251018e-02
8.722599427914874692e-02
8.812290766254317342e-02
8.940762201530016995e-02
9.066489530535241925e-02
9.166806908569706536e-02
9.211817536714719812e-02
9.245015932023741001e-02
9.269075888833031018e-02
9.270680392900802758e-02
9.233160270657596314e-02
9.147605218011274630e-02
8.969835604507445104e-02
8.781620823024555156e-02
8.652416504768699335e-02
8.598946447901641144e-02
8.565640642482524880e-02
8.494243998702262488e-02
8.400763524709586871e-02
8.300716423964518698e-02
8.279483702503886988e-02
8.272690629354807756e-02
8.246717796857173932e-02
8.190101297299565153e-02
8.173808821182829143e-02
8.269703342324075113e-02
8.396930118697777667e-02
8.497337580498423582e-02
8.642045202807024928e-02
8.798246843802136341e-02
9.008738735555137100e-02
9.303875202854693105e-02
9.610973886319808257e-02
9.838751937030666694e-02
