evals,trace
2.074000000000000000e+03,4.451264649668238982e-01
2.076000000000000000e+03,4.679913272040340244e-01
2.078000000000000000e+03,4.705219011095309045e-01
2.080000000000000000e+03,4.769726658445284651e-01
2.082000000000000000e+03,4.518782354762773124e-01
2.084000000000000000e+03,4.726081042338912130e-01
2.086000000000000000e+03,4.713683709722790161e-01
2.088000000000000000e+03,4.821224745442465043e-01
2.090000000000000000e+03,4.713709629725104655e-01
2.092000000000000000e+03,4.674127593140317005e-01
2.094000000000000000e+03,4.048680253810219010e-01
2.096000000000000000e+03,3.410105817017072827e-01
2.098000000000000000e+03,3.431731855968236933e-01
2.100000000000000000e+03,3.189264925349440394e-01
2.102000000000000000e+03,3.322378579951030253e-01
2.104000000000000000e+03,3.321796624599633874e-01
2.106000000000000000e+03,3.682498069337000191e-01
2.108000000000000000e+03,3.719257378832505068e-01
2.110000000000000000e+03,3.566496868859601599e-01
2.112000000000000000e+03,3.688257108956207175e-01
2.114000000000000000e+03,2.930361332638832805e-01
2.116000000000000000e+03,2.882829082727410563e-01
2.118000000000000000e+03,2.906838265642777142e-01
2.120000000000000000e+03,3.150680312655081972e-01
2.122000000000000000e+03,3.123083921410257924e-01
2.124000000000000000e+03,3.066055670779442854e-01
2.126000000000000000e+03,4.024472322143093361e-01
2.128000000000000000e+03,4.427688417719726766e-01
2.130000000000000000e+03,4.295554766193876994e-01
2.132000000000000000e+03,4.297483789685105915e-01
2.134000000000000000e+03,4.406888811817392670e-01
2.136000000000000000e+03,4.325789213602126426e-01
2.138000000000000000e+03,3.843894865151683549e-01
2.140000000000000000e+03,3.867248320163015340e-01
2.142000000000000000e+03,3.849896270315563140e-01
2.144000000000000000e+03,3.744888304146571922e-01
2.146000000000000000e+03,3.768171210572187624e-01
2.148000000000000000e+03,3.763957490617960699e-01
2.150000000000000000e+03,3.739532707668897782e-01
2.152000000000000000e+03,3.716770397663394232e-01
2.154000000000000000e+03,3.761086852330370323e-01
2.156000000000000000e+03,3.709512756372452258e-01
2.158000000000000000e+03,3.748555059134435208e-01
2.160000000000000000e+03,3.759033255750753866e-01
2.162000000000000000e+03,3.970475291723392086e-01
2.164000000000000000e+03,3.905564378870275410e-01
2.166000000000000000e+03,4.079894783841007677e-01
2.168000000000000000e+03,4.141937296048673334e-01
2.170000000000000000e+03,4.120029015682400431e-01
2.172000000000000000e+03,4.122288510929336680e-01
2.174000000000000000e+03,3.764915057027497514e-01
2.176000000000000000e+03,3.708315199430347597e-01
2.178000000000000000e+03,3.690853384874419607e-01
2.180000000000000000e+03,3.692041832859234707e-01
2.182000000000000000e+03,3.597966503796549143e-01
2.184000000000000000e+03,3.608005536846919381e-01
2.186000000000000000e+03,3.558564980046204917e-01
2.188000000000000000e+03,3.266207538149263345e-01
2.190000000000000000e+03,5.161356487719394037e-01
2.192000000000000000e+03,4.809413308428731604e-01
2.194000000000000000e+03,4.351729421774107043e-01
2.196000000000000000e+03,4.249788856432605288e-01
2.198000000000000000e+03,4.415294547199161701e-01
2.200000000000000000e+03,4.427475109522387986e-01
2.202000000000000000e+03,4.981937025421065424e-01
2.204000000000000000e+03,6.064795486043087491e-01
2.206000000000000000e+03,6.180931813538489417e-01
2.208000000000000000e+03,5.880061109072293180e-01
2.210000000000000000e+03,5.644891375344049944e-01
2.212000000000000000e+03,5.639178096971495524e-01
2.214000000000000000e+03,6.463093281563707659e-01
2.216000000000000000e+03,6.576497531585221434e-01
2.218000000000000000e+03,6.570008528158644001e-01
2.220000000000000000e+03,6.440337107567821739e-01
2.222000000000000000e+03,6.487984616192037368e-01
2.224000000000000000e+03,6.483779217383056626e-01
2.226000000000000000e+03,6.354513779462249712e-01
2.228000000000000000e+03,5.966181184478627220e-01
2.230000000000000000e+03,5.741573323237131321e-01
2.232000000000000000e+03,5.702503752193353037e-01
2.234000000000000000e+03,5.670834879153419106e-01
2.236000000000000000e+03,6.381657260697615186e-01
2.238000000000000000e+03,6.649712561312403070e-01
2.240000000000000000e+03,6.650278472057971069e-01
2.242000000000000000e+03,5.986899889523044083e-01
2.244000000000000000e+03,6.010901297443265179e-01
2.246000000000000000e+03,5.839914728564341573e-01
2.248000000000000000e+03,5.819392931538073244e-01
2.250000000000000000e+03,4.254041706457428740e-01
2.252000000000000000e+03,4.051150479706396856e-01
2.254000000000000000e+03,4.131019587421879136e-01
2.256000000000000000e+03,4.006699957451894112e-01
2.258000000000000000e+03,3.135374786568454475e-01
2.260000000000000000e+03,2.633381927171694614e-01
2.262000000000000000e+03,2.584246386195138134e-01
2.264000000000000000e+03,3.318681217847758713e-01
2.266000000000000000e+03,3.220774797784285437e-01
2.268000000000000000e+03,3.374081776650415532e-01
2.270000000000000000e+03,4.437682198428496982e-01
2.272000000000000000e+03,4.453194301044524073e-01
2.274000000000000000e+03,4.175815271584532029e-01
2.276000000000000000e+03,4.383530176886126228e-01
2.278000000000000000e+03,3.629741255025886182e-01
2.280000000000000000e+03,4.927947295797334704e-01
2.282000000000000000e+03,5.414466157029240723e-01
2.284000000000000000e+03,5.379373618700865611e-01
2.286000000000000000e+03,5.422425413090941060e-01
2.288000000000000000e+03,6.108438569679492947e-01
2.290000000000000000e+03,5.547082898537125661e-01
2.292000000000000000e+03,5.870265035391364350e-01
2.294000000000000000e+03,5.862491717552806847e-01
2.296000000000000000e+03,5.668188394541439079e-01
2.298000000000000000e+03,5.522703074687352887e-01
2.300000000000000000e+03,5.577323051737644866e-01
2.302000000000000000e+03,6.116891860563645755e-01
2.304000000000000000e+03,6.196012540613570208e-01
2.306000000000000000e+03,6.091858825948179845e-01
2.308000000000000000e+03,6.113273936241516715e-01
2.310000000000000000e+03,5.773053248680863891e-01
2.312000000000000000e+03,4.413454021630823232e-01
2.314000000000000000e+03,4.478294947441139318e-01
2.316000000000000000e+03,4.572651351253230745e-01
2.318000000000000000e+03,4.313288348702241093e-01
2.320000000000000000e+03,4.091988704733025561e-01
2.322000000000000000e+03,4.094352154150725509e-01
2.324000000000000000e+03,3.975071681707044169e-01
2.326000000000000000e+03,3.871655751560032499e-01
2.328000000000000000e+03,3.819589892438307044e-01
2.330000000000000000e+03,3.814364456875817821e-01
2.332000000000000000e+03,3.802130278970300981e-01
2.334000000000000000e+03,3.454955307397410968e-01
2.336000000000000000e+03,3.454979878295044160e-01
2.338000000000000000e+03,3.446793078323174275e-01
2.340000000000000000e+03,3.438952162847698779e-01
2.342000000000000000e+03,3.406141858845515569e-01
2.344000000000000000e+03,3.664111614647386217e-01
2.346000000000000000e+03,3.658016988628641775e-01
2.348000000000000000e+03,3.689044847342337619e-01
2.350000000000000000e+03,3.811905584605276842e-01
2.352000000000000000e+03,3.814583196967713530e-01
2.354000000000000000e+03,3.820410132271057080e-01
2.356000000000000000e+03,3.878039366287799328e-01
2.358000000000000000e+03,3.863942823923068870e-01
2.360000000000000000e+03,3.829722645689056515e-01
2.362000000000000000e+03,3.750062475467432765e-01
2.364000000000000000e+03,3.958681999810508279e-01
2.366000000000000000e+03,3.926026030128661470e-01
2.368000000000000000e+03,3.864984293854866193e-01
2.370000000000000000e+03,3.865920623630518804e-01
2.372000000000000000e+03,3.815238778658117114e-01
2.374000000000000000e+03,4.082242372749903536e-01
2.376000000000000000e+03,3.875963293626479289e-01
2.378000000000000000e+03,3.598169694196622914e-01
2.380000000000000000e+03,3.658052595883947711e-01
2.382000000000000000e+03,3.458561999641984741e-01
2.384000000000000000e+03,3.288485731265585188e-01
2.386000000000000000e+03,3.300794952154065265e-01
2.388000000000000000e+03,3.170071523799526392e-01
2.390000000000000000e+03,3.111221998940100208e-01
2.392000000000000000e+03,3.107523726096366734e-01
2.394000000000000000e+03,3.109424063319630727e-01
2.396000000000000000e+03,3.116712347573450392e-01
2.398000000000000000e+03,2.582314331145172948e-01
2.400000000000000000e+03,2.591416077882586766e-01
2.402000000000000000e+03,2.697855647957793646e-01
2.404000000000000000e+03,2.579622269268240231e-01
2.406000000000000000e+03,2.500251297192014333e-01
2.408000000000000000e+03,2.107626718973095448e-01
2.410000000000000000e+03,2.059785447127536195e-01
2.412000000000000000e+03,2.044146180479194108e-01
2.414000000000000000e+03,2.040410326592201617e-01
2.416000000000000000e+03,2.062740562430898927e-01
2.418000000000000000e+03,1.922831033571345272e-01
2.420000000000000000e+03,1.835421334132169568e-01
2.422000000000000000e+03,1.850561581182046111e-01
2.424000000000000000e+03,1.788176671554215225e-01
2.426000000000000000e+03,1.844165384187104462e-01
2.428000000000000000e+03,1.845257777950026490e-01
2.430000000000000000e+03,1.804618020198342776e-01
2.432000000000000000e+03,1.815226597688668619e-01
2.434000000000000000e+03,1.754692162276440537e-01
2.436000000000000000e+03,1.828085794924163565e-01
2.438000000000000000e+03,1.849549468536298424e-01
2.440000000000000000e+03,1.848085368434895792e-01
2.442000000000000000e+03,1.941156122499648751e-01
2.444000000000000000e+03,1.942582931159559101e-01
2.446000000000000000e+03,1.972805967257186266e-01
2.448000000000000000e+03,1.910918187105430932e-01
2.450000000000000000e+03,2.145891954982554195e-01
2.452000000000000000e+03,2.147075047481241394e-01
2.454000000000000000e+03,2.148600930069762271e-01
2.456000000000000000e+03,2.161589356644740278e-01
2.458000000000000000e+03,2.172978892266682616e-01
2.460000000000000000e+03,2.211034441957952790e-01
2.462000000000000000e+03,2.123550249624220898e-01
2.464000000000000000e+03,2.174184454723888660e-01
2.466000000000000000e+03,2.103929223819106242e-01
2.468000000000000000e+03,1.982117156407745273e-01
2.470000000000000000e+03,1.977024763593326073e-01
2.472000000000000000e+03,1.657075082915562825e-01
2.474000000000000000e+03,1.708763625424697952e-01
2.476000000000000000e+03,1.699503139828134057e-01
2.478000000000000000e+03,1.420901616718918681e-01
2.480000000000000000e+03,1.390938024024412356e-01
2.482000000000000000e+03,1.402606364515273929e-01
2.484000000000000000e+03,1.311121331326133288e-01
2.486000000000000000e+03,1.310638575068460432e-01
2.488000000000000000e+03,1.349613144729545078e-01
2.490000000000000000e+03,1.348854197522025844e-01
2.492000000000000000e+03,1.340040941971454846e-01
2.494000000000000000e+03,1.324634782048450532e-01
2.496000000000000000e+03,1.802776403925061277e-01
2.498000000000000000e+03,1.667125251637820993e-01
2.500000000000000000e+03,1.590956469835721754e-01
2.502000000000000000e+03,1.636556356439737014e-01
2.504000000000000000e+03,1.479670073065287583e-01
2.506000000000000000e+03,1.517139915059455002e-01
2.508000000000000000e+03,1.444224733403188243e-01
2.510000000000000000e+03,1.472064614061110444e-01
2.512000000000000000e+03,1.435994039117758636e-01
2.514000000000000000e+03,1.415034199197903464e-01
2.516000000000000000e+03,1.396863534424722386e-01
2.518000000000000000e+03,1.410202761381993131e-01
2.520000000000000000e+03,1.366208654496352815e-01
2.522000000000000000e+03,1.417790028192269236e-01
2.524000000000000000e+03,1.288159352966516402e-01
2.526000000000000000e+03,1.303934951161215827e-01
2.528000000000000000e+03,1.234997171161513613e-01
2.530000000000000000e+03,1.234889216355936487e-01
2.532000000000000000e+03,1.161931032638845868e-01
2.534000000000000000e+03,1.174308842919649931e-01
2.536000000000000000e+03,1.200651359982543576e-01
2.538000000000000000e+03,1.165743398769618078e-01
2.540000000000000000e+03,1.151888183607943511e-01
2.542000000000000000e+03,1.169969249805267453e-01
2.544000000000000000e+03,1.180391099072745642e-01
2.546000000000000000e+03,1.151822963534139682e-01
2.548000000000000000e+03,1.173652184594413811e-01
2.550000000000000000e+03,1.221216403712432619e-01
2.552000000000000000e+03,1.202066699313413117e-01
2.554000000000000000e+03,1.191032354206437577e-01
2.556000000000000000e+03,1.142636061997518993e-01
2.558000000000000000e+03,1.154662862775190924e-01
2.560000000000000000e+03,1.167265821045998658e-01
2.562000000000000000e+03,1.094197086321166551e-01
2.564000000000000000e+03,1.103547354297114147e-01
2.566000000000000000e+03,1.106883541718142461e-01
2.568000000000000000e+03,1.104487878223300579e-01
2.570000000000000000e+03,1.069887117135709942e-01
2.572000000000000000e+03,1.102032470677212078e-01
2.574000000000000000e+03,1.101744772445281684e-01
2.576000000000000000e+03,1.091231736808553343e-01
2.578000000000000000e+03,1.104170062386795326e-01
2.580000000000000000e+03,1.339777496191746631e-01
2.582000000000000000e+03,1.347308406474680420e-01
2.584000000000000000e+03,2.083249056142879585e-01
2.586000000000000000e+03,2.227384845913185363e-01
2.588000000000000000e+03,2.219141005614617690e-01
2.590000000000000000e+03,2.225596071201081383e-01
2.592000000000000000e+03,2.028624674542404693e-01
2.594000000000000000e+03,2.009321578430764976e-01
2.596000000000000000e+03,1.975164664218493071e-01
2.598000000000000000e+03,2.127373354924134707e-01
2.600000000000000000e+03,2.429685196139599879e-01
2.602000000000000000e+03,2.390382577130024944e-01
2.604000000000000000e+03,2.406428296612777018e-01
2.606000000000000000e+03,2.410180448873406045e-01
2.608000000000000000e+03,2.320995242637667877e-01
2.610000000000000000e+03,2.376072238228256750e-01
2.612000000000000000e+03,2.479293687028955584e-01
2.614000000000000000e+03,2.490754732296366902e-01
2.616000000000000000e+03,2.500501421579953143e-01
2.618000000000000000e+03,2.322117362552511832e-01
2.620000000000000000e+03,2.322981711899263224e-01
2.622000000000000000e+03,2.053063731242708023e-01
2.624000000000000000e+03,2.096569269751413500e-01
2.626000000000000000e+03,2.078290767231204261e-01
2.628000000000000000e+03,2.097404946202821308e-01
2.630000000000000000e+03,2.238689323558855360e-01
2.632000000000000000e+03,2.215634131421004294e-01
2.634000000000000000e+03,2.146393657122280252e-01
2.636000000000000000e+03,2.204772910701538746e-01
2.638000000000000000e+03,2.274315874342673349e-01
2.640000000000000000e+03,2.097456810667708560e-01
2.642000000000000000e+03,2.101114634176409757e-01
2.644000000000000000e+03,2.232400517554895270e-01
2.646000000000000000e+03,2.151395464098506405e-01
2.648000000000000000e+03,2.048144787913682985e-01
2.650000000000000000e+03,2.095197076116371293e-01
2.652000000000000000e+03,2.092295870765523425e-01
2.654000000000000000e+03,2.090231462614247915e-01
2.656000000000000000e+03,2.085899007417016116e-01
2.658000000000000000e+03,2.060287465065226420e-01
2.660000000000000000e+03,2.132815155229420001e-01
2.662000000000000000e+03,2.023979664086580366e-01
2.664000000000000000e+03,2.156102449990987269e-01
2.666000000000000000e+03,1.761537000002626197e-01
2.668000000000000000e+03,1.750786659460265016e-01
2.670000000000000000e+03,1.750287693219766127e-01
2.672000000000000000e+03,1.748610506379258689e-01
2.674000000000000000e+03,1.815150557490626537e-01
2.676000000000000000e+03,1.628745353598194390e-01
2.678000000000000000e+03,1.656530148402041713e-01
2.680000000000000000e+03,1.977091541737117375e-01
2.682000000000000000e+03,2.108432770018550395e-01
2.684000000000000000e+03,2.077577919477874013e-01
2.686000000000000000e+03,2.009637163913812752e-01
2.688000000000000000e+03,2.000638381665631182e-01
2.690000000000000000e+03,1.981486752128475970e-01
2.692000000000000000e+03,1.959514029837367832e-01
2.694000000000000000e+03,2.017708232124922341e-01
2.696000000000000000e+03,2.074051851489768228e-01
2.698000000000000000e+03,2.059198152950561522e-01
2.700000000000000000e+03,2.059198152950561522e-01
2.702000000000000000e+03,1.909157978517499465e-01
2.704000000000000000e+03,1.942151837759291955e-01
2.706000000000000000e+03,1.463280434679454789e-01
2.708000000000000000e+03,1.458595916112530311e-01
2.710000000000000000e+03,1.707191993484869219e-01
2.712000000000000000e+03,1.665941778908145154e-01
2.714000000000000000e+03,1.618639215475549398e-01
2.716000000000000000e+03,1.622163151462051034e-01
2.718000000000000000e+03,1.612490061670175945e-01
2.720000000000000000e+03,1.569244518038477032e-01
2.722000000000000000e+03,1.547698717301303206e-01
2.724000000000000000e+03,1.762051907651035754e-01
2.726000000000000000e+03,1.760479925415802394e-01
2.728000000000000000e+03,1.756571651361177322e-01
2.730000000000000000e+03,1.665001387825583712e-01
2.732000000000000000e+03,1.658675955946860292e-01
2.734000000000000000e+03,1.641045497042794288e-01
2.736000000000000000e+03,1.522048291619708671e-01
2.738000000000000000e+03,1.537023400875487666e-01
2.740000000000000000e+03,1.675034701142149307e-01
2.742000000000000000e+03,1.689878288414821406e-01
2.744000000000000000e+03,1.807860144345017350e-01
2.746000000000000000e+03,1.494468474294618210e-01
2.748000000000000000e+03,1.451441792660687069e-01
2.750000000000000000e+03,1.578891400751464280e-01
2.752000000000000000e+03,1.597844901710267496e-01
2.754000000000000000e+03,1.306349189630579000e-01
2.756000000000000000e+03,1.125039533395780500e-01
2.758000000000000000e+03,1.087755843405273926e-01
2.760000000000000000e+03,1.137944004177309509e-01
2.762000000000000000e+03,1.104202262887537672e-01
2.764000000000000000e+03,1.311090993792921044e-01
2.766000000000000000e+03,1.374913300287876616e-01
2.768000000000000000e+03,1.406444624873780802e-01
2.770000000000000000e+03,1.397264284974836512e-01
2.772000000000000000e+03,1.327242391494035667e-01
2.774000000000000000e+03,1.330222342535645474e-01
2.776000000000000000e+03,1.328399059106060431e-01
2.778000000000000000e+03,1.339476039305099730e-01
2.780000000000000000e+03,1.222653282176624917e-01
2.782000000000000000e+03,1.221144170096263304e-01
2.784000000000000000e+03,1.256582988384763733e-01
2.786000000000000000e+03,1.259017165342910805e-01
2.788000000000000000e+03,1.249750668700450179e-01
2.790000000000000000e+03,1.276232477317430503e-01
2.792000000000000000e+03,1.286058920166089359e-01
2.794000000000000000e+03,1.285762827708376299e-01
2.796000000000000000e+03,1.282242858499851035e-01
2.798000000000000000e+03,1.284892479249921948e-01
2.800000000000000000e+03,1.406456540787898168e-01
2.802000000000000000e+03,1.378954772735314638e-01
2.804000000000000000e+03,1.312204721960664455e-01
2.806000000000000000e+03,1.339797003169522771e-01
2.808000000000000000e+03,1.389829427323166500e-01
2.810000000000000000e+03,1.412157627555943318e-01
2.812000000000000000e+03,1.390424246798976360e-01
2.814000000000000000e+03,1.487740249283201477e-01
2.816000000000000000e+03,1.430654651228502328e-01
2.818000000000000000e+03,1.457447417248828037e-01
2.820000000000000000e+03,1.507573917801734165e-01
2.822000000000000000e+03,1.495463610875150673e-01
2.824000000000000000e+03,1.489461474693624110e-01
2.826000000000000000e+03,1.491431037856330299e-01
2.828000000000000000e+03,1.503234221324485920e-01
2.830000000000000000e+03,1.438069824343503056e-01
2.832000000000000000e+03,1.526551572445677685e-01
2.834000000000000000e+03,1.540881279433659601e-01
2.836000000000000000e+03,1.540347057185180724e-01
2.838000000000000000e+03,1.508059107491100670e-01
2.840000000000000000e+03,1.502799615929243660e-01
2.842000000000000000e+03,1.698964815464942824e-01
2.844000000000000000e+03,1.720609316537452249e-01
2.846000000000000000e+03,1.728543492217071986e-01
2.848000000000000000e+03,1.606361692189713641e-01
2.850000000000000000e+03,1.607226106016145795e-01
2.852000000000000000e+03,1.605126093440080726e-01
2.854000000000000000e+03,1.598456647794479490e-01
2.856000000000000000e+03,1.641731362884658318e-01
2.858000000000000000e+03,1.623094873286012596e-01
2.860000000000000000e+03,1.470992917288815038e-01
2.862000000000000000e+03,1.464499078510608232e-01
2.864000000000000000e+03,1.479038014497184028e-01
2.866000000000000000e+03,1.503206175975696224e-01
2.868000000000000000e+03,1.635099000696927096e-01
2.870000000000000000e+03,1.646340614280041581e-01
2.872000000000000000e+03,1.690957262480735634e-01
2.874000000000000000e+03,1.728534597926432992e-01
2.876000000000000000e+03,1.735670503226140193e-01
2.878000000000000000e+03,1.747782572021444880e-01
2.880000000000000000e+03,1.732850169775056182e-01
2.882000000000000000e+03,1.717727363281576214e-01
2.884000000000000000e+03,1.558115747358391479e-01
2.886000000000000000e+03,1.545881831425198472e-01
2.888000000000000000e+03,1.784230245934189107e-01
2.890000000000000000e+03,1.776110936401953666e-01
2.892000000000000000e+03,1.815706135404383248e-01
2.894000000000000000e+03,2.534535593015854738e-01
2.896000000000000000e+03,2.575572273892343111e-01
2.898000000000000000e+03,2.585719504868687069e-01
2.900000000000000000e+03,3.102780548441504416e-01
2.902000000000000000e+03,2.903791276804362775e-01
2.904000000000000000e+03,3.037345598844402028e-01
2.906000000000000000e+03,3.044493109737068104e-01
2.908000000000000000e+03,3.140821167931965863e-01
2.910000000000000000e+03,3.131937479895209875e-01
2.912000000000000000e+03,3.036346576731777658e-01
2.914000000000000000e+03,3.096143343766773470e-01
2.916000000000000000e+03,2.670722001517740751e-01
2.918000000000000000e+03,2.180315048232936148e-01
2.920000000000000000e+03,2.169177915729383344e-01
2.922000000000000000e+03,2.322956939803068055e-01
2.924000000000000000e+03,2.262049645853100310e-01
2.926000000000000000e+03,2.262075440639631507e-01
2.928000000000000000e+03,2.314253586912055627e-01
2.930000000000000000e+03,2.448197458451275565e-01
2.932000000000000000e+03,2.450838947909878551e-01
2.934000000000000000e+03,2.221960452997194524e-01
2.936000000000000000e+03,2.175542204418901282e-01
2.938000000000000000e+03,2.054774223826231205e-01
2.940000000000000000e+03,1.904354609730936065e-01
2.942000000000000000e+03,1.911247949524390310e-01
2.944000000000000000e+03,1.972391545022330606e-01
2.946000000000000000e+03,1.965335436278459469e-01
2.948000000000000000e+03,1.914054297277239802e-01
2.950000000000000000e+03,2.049645742521694902e-01
2.952000000000000000e+03,2.046252649449176453e-01
2.954000000000000000e+03,2.137951194399247690e-01
2.956000000000000000e+03,2.172231049985458851e-01
2.958000000000000000e+03,1.957185399649690183e-01
2.960000000000000000e+03,1.897762066482767407e-01
2.962000000000000000e+03,1.952508188482075246e-01
2.964000000000000000e+03,2.314047804755494098e-01
2.966000000000000000e+03,2.237963164809648464e-01
2.968000000000000000e+03,2.275120352317366035e-01
2.970000000000000000e+03,2.409560357811523779e-01
2.972000000000000000e+03,2.537002606270531424e-01
2.974000000000000000e+03,2.787493474206734212e-01
2.976000000000000000e+03,3.473145180874130378e-01
2.978000000000000000e+03,3.479435885079593671e-01
2.980000000000000000e+03,3.659413781141208633e-01
2.982000000000000000e+03,3.443291291810171573e-01
2.984000000000000000e+03,3.441906434782469049e-01
2.986000000000000000e+03,3.449585970189211204e-01
2.988000000000000000e+03,4.096656952495363324e-01
2.990000000000000000e+03,3.995069836487122883e-01
2.992000000000000000e+03,3.964419857411256576e-01
2.994000000000000000e+03,3.881099226048413398e-01
2.996000000000000000e+03,3.831265010217075329e-01
2.998000000000000000e+03,3.948907644245276960e-01
3.000000000000000000e+03,3.748434449925452938e-01
3.002000000000000000e+03,4.056955095265920574e-01
3.004000000000000000e+03,4.179351776123946816e-01
3.006000000000000000e+03,4.313507189354072180e-01
3.008000000000000000e+03,4.247633897423024329e-01
3.010000000000000000e+03,4.253845018926115107e-01
3.012000000000000000e+03,4.239704517922643912e-01
3.014000000000000000e+03,4.247373133365496267e-01
3.016000000000000000e+03,4.258085730824857640e-01
3.018000000000000000e+03,4.246228798506293534e-01
3.020000000000000000e+03,4.062589969459536321e-01
3.022000000000000000e+03,4.043468928012552421e-01
3.024000000000000000e+03,3.949337207168451269e-01
3.026000000000000000e+03,4.036656089683507975e-01
3.028000000000000000e+03,3.948517791633253116e-01
3.030000000000000000e+03,3.988517874630791438e-01
3.032000000000000000e+03,4.032160637768529843e-01
3.034000000000000000e+03,3.575861439369845129e-01
3.036000000000000000e+03,3.626972613367318576e-01
3.038000000000000000e+03,3.608400455973934662e-01
3.040000000000000000e+03,3.588283712187277374e-01
3.042000000000000000e+03,3.570492899537277554e-01
3.044000000000000000e+03,3.572885088409896714e-01
3.046000000000000000e+03,3.394865143311642242e-01
3.048000000000000000e+03,3.406296941384580057e-01
3.050000000000000000e+03,3.364261762807901346e-01
3.052000000000000000e+03,3.491578025399014185e-01
3.054000000000000000e+03,3.716934726801970346e-01
3.056000000000000000e+03,3.748008691000394021e-01
3.058000000000000000e+03,3.904910294143983385e-01
3.060000000000000000e+03,3.851486434289427274e-01
3.062000000000000000e+03,3.850707161615164464e-01
3.064000000000000000e+03,3.799662480430126554e-01
3.066000000000000000e+03,3.710764586264972964e-01
3.068000000000000000e+03,3.715701882265717293e-01
3.070000000000000000e+03,3.669727386694450755e-01
3.072000000000000000e+03,3.661057875125688366e-01
3.074000000000000000e+03,3.761251918919542581e-01
3.076000000000000000e+03,3.877295522929482541e-01
3.078000000000000000e+03,3.873179725231518100e-01
3.080000000000000000e+03,3.786022475709009405e-01
3.082000000000000000e+03,3.788948706152440171e-01
3.084000000000000000e+03,3.749359673705156548e-01
3.086000000000000000e+03,3.521405630801544007e-01
3.088000000000000000e+03,3.394201037725226855e-01
3.090000000000000000e+03,3.385285921815954224e-01
3.092000000000000000e+03,3.615586786055102753e-01
3.094000000000000000e+03,3.520504500900921152e-01
3.096000000000000000e+03,3.415843118190596273e-01
3.098000000000000000e+03,3.278251446237553934e-01
3.100000000000000000e+03,3.234491674185139276e-01
3.102000000000000000e+03,3.265601261530938215e-01
3.104000000000000000e+03,3.183360470411805698e-01
3.106000000000000000e+03,3.168093967869374805e-01
3.108000000000000000e+03,3.180156745255290907e-01
3.110000000000000000e+03,3.217335296481072526e-01
3.112000000000000000e+03,3.381247498655031158e-01
3.114000000000000000e+03,3.480428018558255898e-01
3.116000000000000000e+03,3.474758713115377873e-01
3.118000000000000000e+03,3.458650988506317692e-01
3.120000000000000000e+03,3.651971558685418451e-01
3.122000000000000000e+03,3.599815072504595759e-01
3.124000000000000000e+03,3.607831401260154225e-01
3.126000000000000000e+03,3.591055706316737539e-01
3.128000000000000000e+03,3.466798630679966409e-01
3.130000000000000000e+03,3.416375104477790692e-01
3.132000000000000000e+03,3.374637001998321839e-01
3.134000000000000000e+03,3.368239712630238802e-01
3.136000000000000000e+03,3.382451638141033001e-01
3.138000000000000000e+03,3.350396846075786028e-01
3.140000000000000000e+03,3.535126463224289584e-01
3.142000000000000000e+03,3.611034067582862828e-01
3.144000000000000000e+03,3.621614412356845003e-01
3.146000000000000000e+03,3.709654487633407549e-01
3.148000000000000000e+03,3.703258260624490150e-01
3.150000000000000000e+03,3.550642303675616840e-01
3.152000000000000000e+03,3.531655928685108470e-01
3.154000000000000000e+03,3.605063743645171570e-01
3.156000000000000000e+03,3.500040181084855262e-01
3.158000000000000000e+03,3.736832758051897851e-01
3.160000000000000000e+03,3.656016699178735174e-01
3.162000000000000000e+03,3.892005669004763857e-01
3.164000000000000000e+03,3.905042726419043486e-01
3.166000000000000000e+03,3.905929927424142134e-01
3.168000000000000000e+03,3.791556890688059789e-01
3.170000000000000000e+03,3.781550547087473846e-01
3.172000000000000000e+03,4.168395825266148491e-01
3.174000000000000000e+03,4.047416093496301048e-01
3.176000000000000000e+03,3.855713554669462639e-01
3.178000000000000000e+03,3.799886237179518900e-01
3.180000000000000000e+03,3.873054596261221727e-01
3.182000000000000000e+03,3.959567644841452960e-01
3.184000000000000000e+03,3.952141512834911885e-01
3.186000000000000000e+03,4.033724338508036245e-01
3.188000000000000000e+03,3.863743272971860709e-01
3.190000000000000000e+03,3.847042527176813831e-01
3.192000000000000000e+03,3.844093121775031263e-01
3.194000000000000000e+03,3.260952446530973603e-01
3.196000000000000000e+03,3.584401245041753947e-01
3.198000000000000000e+03,3.693566921330589392e-01
3.200000000000000000e+03,3.701937734945303649e-01
3.202000000000000000e+03,3.551698163289649379e-01
3.204000000000000000e+03,3.416125351853740444e-01
3.206000000000000000e+03,3.697029493262841138e-01
3.208000000000000000e+03,3.615492075724484611e-01
3.210000000000000000e+03,3.770875223446588653e-01
3.212000000000000000e+03,3.565694716088725347e-01
3.214000000000000000e+03,3.303562453752182382e-01
3.216000000000000000e+03,3.323532538431933636e-01
3.218000000000000000e+03,3.429029718027780671e-01
3.220000000000000000e+03,3.847214018722724949e-01
3.222000000000000000e+03,3.851411521915541480e-01
3.224000000000000000e+03,3.807515972548939365e-01
3.226000000000000000e+03,3.919166952319309005e-01
3.228000000000000000e+03,3.620522576037099038e-01
3.230000000000000000e+03,3.629625222690954778e-01
3.232000000000000000e+03,3.536466558970713936e-01
3.234000000000000000e+03,3.587452698009305219e-01
3.236000000000000000e+03,3.407672681781082624e-01
3.238000000000000000e+03,3.832609726541548745e-01
